1004,-76,0
928,-108,-384
1088,-4,124
988,-60,20
984,-96,-8
1036,28,28
1028,48,88
1160,48,152
996,72,128
1080,72,116
1076,-12,40
1112,-12,56
1108,16,44
1016,52,-40
972,124,48
1004,60,40
1024,20,96
1100,68,48
992,-8,156
1176,28,324
1276,4,512
396,44,436
780,328,432
900,120,280
1012,320,456
1052,-32,620
1064,68,232
1072,-24,268
940,100,188
1044,-760,16
888,8,40
1116,24,492
904,120,756
808,228,512
792,192,624
824,-12,660
752,-52,496
772,-520,308
532,-352,700
592,-88,916
544,248,780
660,184,712
592,32,1544
400,-20,1548
52,112,1128
608,56,1076
468,244,944
532,504,1156
816,188,776
624,160,796
840,-400,680
664,-184,1024
1100,196,1036
896,184,876
996,-52,976
892,-256,964
952,-156,892
836,-124,828
772,-144,888
832,-216,588
896,-224,796
504,-280,676
392,-468,300
512,-432,-12
724,-732,52
796,-712,272
632,-620,156
704,-196,268
372,-444,-36
752,-572,224
736,-1196,272
900,-1304,656
800,-904,696
1020,-164,1168
852,-364,1040
-20,-616,1376
192,-796,1040
464,-376,772
584,-224,408
92,-412,972
116,-364,832
244,-548,624
72,-376,668
284,-416,892
88,-476,708
12,-496,996
-48,-484,1068
152,-328,860
-208,-352,1152
-320,-240,1556
-236,-384,1240
-224,-416,1320
-12,-428,1000
-648,-1152,1396
-256,-124,1792
56,564,952
36,392,384
-88,260,624
-112,-332,884
-140,-608,968
-164,32,1080
300,276,1308
40,208,688
192,268,1068
164,-136,744
-132,-112,548
-88,-284,1212
-4,-268,1148
84,-160,968
52,-220,804
-52,-188,856
-8,-200,876
64,-104,940
144,-244,1276
8,-416,1016
128,-564,964
212,-368,904
196,-352,988
112,-556,1312
180,-556,1252
116,-372,928
48,-492,880
168,-252,892
132,-340,900
176,-376,968
224,-328,1028
184,-392,896
120,-480,892
136,-312,924
60,-480,1080
52,-472,984
88,-388,880
76,-400,936
84,-376,920
116,-416,896
116,-396,912
136,-368,932
144,-368,924
156,-336,1108
180,-300,1008
160,-392,920
124,-376,888
176,-340,956
128,-396,968
120,-404,836
116,-372,884
156,-364,896
112,172,852
204,-608,984
124,-472,944
60,-388,972
136,-516,948
180,-356,952
196,-376,928
136,-428,932
116,-376,892
140,-404,876
152,-492,936
280,-504,976
284,-324,972
336,-200,1164
176,-404,896
256,-544,928
100,-476,1180
4,-336,660
256,-284,1172
-76,-332,-24
272,-224,312
328,-640,708
344,-876,916
524,-688,700
708,-596,596
912,-628,396
548,-496,404
512,-660,360
1056,-592,428
1188,-692,432
912,-216,424
884,-248,136
